"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.corpus_id","Input.file_id","Input.token_id","Input.sentence","Input.token","Input.begin","Input.end","Answer.sentiment.label","Approve","Reject"
"3I7KR83SNADXAQ7HXK7S7305BWAK9J","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:18 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:18 PDT 2020","","","39O5D9O87TSVYA46E1ULHRFWA4M3CW","A3E18P15E4GSG6","Submitted","Thu Jul 02 04:21:38 PDT 2020","Thu Jul 02 04:21:47 PDT 2020","Sun Jul 05 04:21:47 PDT 2020","","","","9","100% (1/1)","0% (0/0)","0% (0/0)","bible","1CO","14:34","let your wives keep silent in the assemblies, for it has not been permitted for them to speak; but let them be in subjection, as the law also says.","assemblies","34","44","Neutral"
"3I7KR83SNADXAQ7HXK7S7305BWAK9J","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:18 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:18 PDT 2020","","","3C44YUNSI1PCARF7CVM3E00F00PPDT","A3CZ9T0BO40T0","Submitted","Thu Jul 02 04:14:40 PDT 2020","Thu Jul 02 04:14:44 PDT 2020","Sun Jul 05 04:14:44 PDT 2020","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","bible","1CO","14:34","let your wives keep silent in the assemblies, for it has not been permitted for them to speak; but let them be in subjection, as the law also says.","assemblies","34","44","Easy"
"3I7KR83SNADXAQ7HXK7S7305BWAK9J","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:18 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:18 PDT 2020","","","3EICBYG644W6JO6VHMM8XYWL618JCO","A29XYWTD63Z7BS","Submitted","Thu Jul 02 04:33:23 PDT 2020","Thu Jul 02 04:33:29 PDT 2020","Sun Jul 05 04:33:29 PDT 2020","","","","6","100% (61/61)","100% (37/37)","0% (0/0)","bible","1CO","14:34","let your wives keep silent in the assemblies, for it has not been permitted for them to speak; but let them be in subjection, as the law also says.","assemblies","34","44","Easy"
"3I7KR83SNADXAQ7HXK7S7305BWAK9J","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:18 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:18 PDT 2020","","","3TPWUS5F891SP86UOL5NMOQT8XFWCU","A1PBRKFHSF1OF8","Submitted","Thu Jul 02 04:10:56 PDT 2020","Thu Jul 02 04:11:00 PDT 2020","Sun Jul 05 04:11:00 PDT 2020","","","","4","0% (0/2)","0% (0/0)","0% (0/0)","bible","1CO","14:34","let your wives keep silent in the assemblies, for it has not been permitted for them to speak; but let them be in subjection, as the law also says.","assemblies","34","44","Difficult"
"3I7KR83SNADXAQ7HXK7S7305BWAK9J","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:18 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:18 PDT 2020","","","3URFVVM165IS5XSZLZAUFY6HWZOUZQ","A10443E11ZWEHJ","Submitted","Thu Jul 02 03:43:21 PDT 2020","Thu Jul 02 03:43:28 PDT 2020","Sun Jul 05 03:43:28 PDT 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","bible","1CO","14:34","let your wives keep silent in the assemblies, for it has not been permitted for them to speak; but let them be in subjection, as the law also says.","assemblies","34","44","Easy"
"3I7KR83SNADXAQ7HXK7S7305BWAK9J","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:18 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:18 PDT 2020","","","3UXUOQ9OKEXP6E8VWZ1KOD1OF3K7A0","A2QT3PLP9RR3K0","Submitted","Thu Jul 02 03:49:37 PDT 2020","Thu Jul 02 03:51:57 PDT 2020","Sun Jul 05 03:51:57 PDT 2020","","","","140","0% (0/0)","0% (0/0)","0% (0/0)","bible","1CO","14:34","let your wives keep silent in the assemblies, for it has not been permitted for them to speak; but let them be in subjection, as the law also says.","assemblies","34","44","Neutral"
"3I7KR83SNADXAQ7HXK7S7305BWAK9J","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:18 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:18 PDT 2020","","","3WYP994K17R7YWSTTVA8LLJZNJ56YC","A38OC7U7R8JYLI","Submitted","Thu Jul 02 04:13:21 PDT 2020","Thu Jul 02 04:13:37 PDT 2020","Sun Jul 05 04:13:37 PDT 2020","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","bible","1CO","14:34","let your wives keep silent in the assemblies, for it has not been permitted for them to speak; but let them be in subjection, as the law also says.","assemblies","34","44","Difficult"
"3I7KR83SNADXAQ7HXK7S7305BWB9K9","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","34Q075JO1XDFUFVBFHNIYXYY3V8106","A2QT3PLP9RR3K0","Submitted","Thu Jul 02 03:47:55 PDT 2020","Thu Jul 02 03:50:38 PDT 2020","Sun Jul 05 03:50:38 PDT 2020","","","","163","0% (0/0)","0% (0/0)","0% (0/0)","bible","ISA","56:11:00","Yes, the dogs are greedy, they can never have enough; and these are shepherds who can't understand: they have all turned to their own way, each one to his gain, from every quarter.","dogs","9","13","Very Easy"
"3I7KR83SNADXAQ7HXK7S7305BWB9K9","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","354GIDR5ZB6FNQATJYJIKSFOY34004","A2H0VR477QHYO7","Submitted","Thu Jul 02 04:13:34 PDT 2020","Thu Jul 02 04:13:59 PDT 2020","Sun Jul 05 04:13:59 PDT 2020","","","","25","95% (35/37)","0% (0/0)","0% (0/0)","bible","ISA","56:11:00","Yes, the dogs are greedy, they can never have enough; and these are shepherds who can't understand: they have all turned to their own way, each one to his gain, from every quarter.","dogs","9","13","Very Easy"
"3I7KR83SNADXAQ7HXK7S7305BWB9K9","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","3DUZQ9U6SMOVH0VLVXQRFRBXNRZVSD","A1PBRKFHSF1OF8","Submitted","Thu Jul 02 04:09:35 PDT 2020","Thu Jul 02 04:09:39 PDT 2020","Sun Jul 05 04:09:39 PDT 2020","","","","4","0% (0/2)","0% (0/0)","0% (0/0)","bible","ISA","56:11:00","Yes, the dogs are greedy, they can never have enough; and these are shepherds who can't understand: they have all turned to their own way, each one to his gain, from every quarter.","dogs","9","13","Very Easy"
"3I7KR83SNADXAQ7HXK7S7305BWB9K9","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","3EFE17QCRC5QZZ01Q89N0QKOFCNSHJ","A3CZ9T0BO40T0","Submitted","Thu Jul 02 03:54:10 PDT 2020","Thu Jul 02 03:54:33 PDT 2020","Sun Jul 05 03:54:33 PDT 2020","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","bible","ISA","56:11:00","Yes, the dogs are greedy, they can never have enough; and these are shepherds who can't understand: they have all turned to their own way, each one to his gain, from every quarter.","dogs","9","13","Very Easy"
"3I7KR83SNADXAQ7HXK7S7305BWB9K9","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","3QUO65DNQUOG6TESJQZDZ0ZDCVKUON","A30BPQ2QGZOXN8","Submitted","Thu Jul 02 03:29:43 PDT 2020","Thu Jul 02 03:29:48 PDT 2020","Sun Jul 05 03:29:48 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","bible","ISA","56:11:00","Yes, the dogs are greedy, they can never have enough; and these are shepherds who can't understand: they have all turned to their own way, each one to his gain, from every quarter.","dogs","9","13","Very Easy"
"3I7KR83SNADXAQ7HXK7S7305BWB9K9","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","3QY5DC2MXRKM0G1ZKNGNC6QZKUTUF1","A2P76QVLSGJR45","Submitted","Thu Jul 02 03:36:37 PDT 2020","Thu Jul 02 03:38:36 PDT 2020","Sun Jul 05 03:38:36 PDT 2020","","","","119","0% (0/0)","0% (0/0)","0% (0/0)","bible","ISA","56:11:00","Yes, the dogs are greedy, they can never have enough; and these are shepherds who can't understand: they have all turned to their own way, each one to his gain, from every quarter.","dogs","9","13","Very Easy"
"3I7KR83SNADXAQ7HXK7S7305BWB9K9","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","3S3AMIZX3U5TG2637Q0XU0181H7DC0","A10443E11ZWEHJ","Submitted","Thu Jul 02 03:41:37 PDT 2020","Thu Jul 02 03:41:43 PDT 2020","Sun Jul 05 03:41:43 PDT 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","bible","ISA","56:11:00","Yes, the dogs are greedy, they can never have enough; and these are shepherds who can't understand: they have all turned to their own way, each one to his gain, from every quarter.","dogs","9","13","Very Easy"
"3I7KR83SNADXAQ7HXK7S7305BWB9K9","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","3TVRFO09GKF0HC5QB3U8RQUNB8ZXL4","A2HL06EX1L2MEG","Submitted","Thu Jul 02 04:08:20 PDT 2020","Thu Jul 02 04:08:27 PDT 2020","Sun Jul 05 04:08:27 PDT 2020","","","","7","100% (63/63)","100% (48/48)","0% (0/0)","bible","ISA","56:11:00","Yes, the dogs are greedy, they can never have enough; and these are shepherds who can't understand: they have all turned to their own way, each one to his gain, from every quarter.","dogs","9","13","Very Easy"
"3I7KR83SNADXAQ7HXK7S7305BWB9K9","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","3TXD01ZLD4HC204A06K4L2T8V4MU4F","A1GD7ISOXO1XFZ","Submitted","Thu Jul 02 04:01:02 PDT 2020","Thu Jul 02 04:01:23 PDT 2020","Sun Jul 05 04:01:23 PDT 2020","","","","21","100% (14/14)","0% (0/0)","0% (0/0)","bible","ISA","56:11:00","Yes, the dogs are greedy, they can never have enough; and these are shepherds who can't understand: they have all turned to their own way, each one to his gain, from every quarter.","dogs","9","13","Very Easy"
"3I7KR83SNADXAQ7HXK7S7305BWB9K9","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:27 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:27 PDT 2020","","","3VHP9MDGRNKQEMKZYWVNI04TDUQCFD","AGLWVLB5MGEKN","Submitted","Thu Jul 02 04:14:20 PDT 2020","Thu Jul 02 04:14:26 PDT 2020","Sun Jul 05 04:14:26 PDT 2020","","","","6","100% (3/3)","100% (3/3)","0% (0/0)","bible","ISA","56:11:00","Yes, the dogs are greedy, they can never have enough; and these are shepherds who can't understand: they have all turned to their own way, each one to his gain, from every quarter.","dogs","9","13","Very Easy"
"3IKDQS3DQE082TOW91W7WDM0PDPCII","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","3018Q3ZVOIQZOXSA5DZQTUSOGFGAR4","A3CZ9T0BO40T0","Submitted","Thu Jul 02 04:18:07 PDT 2020","Thu Jul 02 04:18:14 PDT 2020","Sun Jul 05 04:18:14 PDT 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","bible","EZE","17:12","Say now to the rebellious house, Don't you know what these things mean?","things","59","65","Very Easy"
"3IKDQS3DQE082TOW91W7WDM0PDPCII","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","345LHZDEDXSRK4L60SFLBX12H4Q3U3","A10443E11ZWEHJ","Submitted","Thu Jul 02 03:48:42 PDT 2020","Thu Jul 02 03:48:47 PDT 2020","Sun Jul 05 03:48:47 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","bible","EZE","17:12","Say now to the rebellious house, Don't you know what these things mean?","things","59","65","Very Easy"
"3IKDQS3DQE082TOW91W7WDM0PDPCII","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","3BWI6RSP7G9SWRP7C436KWRF0IJ7EW","A2QT3PLP9RR3K0","Submitted","Thu Jul 02 04:02:50 PDT 2020","Thu Jul 02 04:04:22 PDT 2020","Sun Jul 05 04:04:22 PDT 2020","","","","92","0% (0/0)","0% (0/0)","0% (0/0)","bible","EZE","17:12","Say now to the rebellious house, Don't you know what these things mean?","things","59","65","Very Easy"
"3IKDQS3DQE082TOW91W7WDM0PDPCII","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","3DUZQ9U6SMOVH0VLVXQRFRBXNRWSV7","A6JUD4NCQCDWG","Submitted","Thu Jul 02 03:31:58 PDT 2020","Thu Jul 02 03:32:19 PDT 2020","Sun Jul 05 03:32:19 PDT 2020","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","bible","EZE","17:12","Say now to the rebellious house, Don't you know what these things mean?","things","59","65","Neutral"
"3IKDQS3DQE082TOW91W7WDM0PDPCII","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","3E4GGUZ1T8ROWQKB2EXEM0NC9ZT2KV","A1PBRKFHSF1OF8","Submitted","Thu Jul 02 04:05:08 PDT 2020","Thu Jul 02 04:05:12 PDT 2020","Sun Jul 05 04:05:12 PDT 2020","","","","4","0% (0/2)","0% (0/0)","0% (0/0)","bible","EZE","17:12","Say now to the rebellious house, Don't you know what these things mean?","things","59","65","Very Easy"
"3IKDQS3DQE082TOW91W7WDM0PDPCII","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","3MTMREQS4VI4WT9W479WGT058UUWAS","A2HL06EX1L2MEG","Submitted","Thu Jul 02 04:10:51 PDT 2020","Thu Jul 02 04:11:39 PDT 2020","Sun Jul 05 04:11:39 PDT 2020","","","","48","100% (63/63)","100% (48/48)","0% (0/0)","bible","EZE","17:12","Say now to the rebellious house, Don't you know what these things mean?","things","59","65","Very Easy"
"3IKDQS3DQE082TOW91W7WDM0PDPCII","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","3OXV7EAXLEQ6ITV54AHIVRNMEI7360","A3T4W347Z2MNUX","Submitted","Thu Jul 02 03:33:37 PDT 2020","Thu Jul 02 03:33:42 PDT 2020","Sun Jul 05 03:33:42 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","bible","EZE","17:12","Say now to the rebellious house, Don't you know what these things mean?","things","59","65","Very Easy"
"3IKDQS3DQE082TOW91W7WDM0PDPCII","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","3R9WASFE2ZG3MFV9QAFVTY5EMCCFZF","A1TW2BZRRS874Z","Submitted","Thu Jul 02 04:18:02 PDT 2020","Thu Jul 02 04:18:21 PDT 2020","Sun Jul 05 04:18:21 PDT 2020","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","bible","EZE","17:12","Say now to the rebellious house, Don't you know what these things mean?","things","59","65","Neutral"
"3IKDQS3DQE082TOW91W7WDM0PDPCII","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","3X08E93BHVI5FCINNCFG2UZ6O99669","A2P76QVLSGJR45","Submitted","Thu Jul 02 03:34:01 PDT 2020","Thu Jul 02 03:36:27 PDT 2020","Sun Jul 05 03:36:27 PDT 2020","","","","146","0% (0/0)","0% (0/0)","0% (0/0)","bible","EZE","17:12","Say now to the rebellious house, Don't you know what these things mean?","things","59","65","Very Easy"
"3IKDQS3DQE082TOW91W7WDM0PDPCII","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","3Z9WI9EOZZOSBGNTLZ0L94TEYICHKT","A38OC7U7R8JYLI","Submitted","Thu Jul 02 04:13:51 PDT 2020","Thu Jul 02 04:14:02 PDT 2020","Sun Jul 05 04:14:02 PDT 2020","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","bible","EZE","17:12","Say now to the rebellious house, Don't you know what these things mean?","things","59","65","Very Easy"
"3IKMEYR0LWVMA6MICBSDXGSR5Q0K2R","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:16 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:16 PDT 2020","","","39U1BHVTDLRCKR6H0NPB61F0YRNT38","A171S8E9IFSHH2","Submitted","Thu Jul 02 04:48:10 PDT 2020","Thu Jul 02 04:48:34 PDT 2020","Sun Jul 05 04:48:34 PDT 2020","","","","24","99% (243/245)","100% (17/17)","0% (0/0)","bible","PSA","74:01:00","<<A contemplation by Asaph.","contemplation","4","17","Neutral"
"3IKMEYR0LWVMA6MICBSDXGSR5Q0K2R","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:16 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:16 PDT 2020","","","3AAPLD8UCCHREZDGF8EDAVGAHV2HTY","A37Q4O126A4RNA","Submitted","Thu Jul 02 04:05:23 PDT 2020","Thu Jul 02 04:06:55 PDT 2020","Sun Jul 05 04:06:55 PDT 2020","","","","92","0% (0/0)","0% (0/0)","0% (0/0)","bible","PSA","74:01:00","<<A contemplation by Asaph.","contemplation","4","17","Very Easy"
